PlayerId;TeamId;FranchiseId;First Name;Last Name;Nick Name;Height;Weight;Date Of Birth;Birthcity;Birthstate;Nationality_One;Nationality_Two;Nationality_Three;Retired;Hand
965;60;18;Mason;Shaw;;70;183;1998-11-3;Lloydminster;AB;Canada;;;0;Left
966;-1;-1;Brett;Howden;;74;201;1998-3-29;Oakbank;MB;Canada;;;0;Left
967;25;25;MacKenzie;Blackwood;;76;225;1996-12-9;Thunder Bay;ON;Canada;;;0;Left
968;-1;-1;Christian;Dvorak;;73;201;1996-2-2;Frankfort;IL;The United States;;;0;Left
969;37;37;Grant;Hutton;;76;207;1995-7-25;Carmel;IN;The United States;;;0;Right
970;-1;-1;Steven;Lorentz;;76;205;1996-4-13;Waterloo;ON;Canada;;;0;Left
971;11;11;Andrew;Mangiapane;;70;183;1996-4-4;Bolton;ON;Canada;;;0;Left
972;-1;-1;Travis;Dermott;;72;203;1996-12-22;Newmarket;ON;Canada;;;0;Left
973;-1;-1;Pius;Suter;;71;174;1996-5-24;Wallisellen;ZH;Switzerland;;;0;Left
974;20;20;Vince;Dunn;;72;203;1996-10-29;Peterborough;ON;Canada;;;0;Left
975;-1;-1;Sam;Steel;;72;185;1998-2-3;Sherwood Park;AB;Canada;;;0;Left
976;-1;-1;Connor;Hughes;;76;225;1996-9-10;London;ON;Switzerland;Canada;;0;Left
977;1;1;Dylan;Larkin;D-Boss;73;198;1996-7-30;Dundee;MI;The United States;Canada;;0;Left
978;7;7;Adin;Hill;;78;214;1996-5-11;Calgary;AB;Canada;;;0;Left
979;11;11;Ivan;Provorov;;73;201;1997-1-13;Yaroslavl;YAR;Russia;;;0;Left
980;53;53;Samuel;Helenius;;78;221;2002-11-26;Dallas;TX;Finland;;;0;Left
981;-1;-1;Victor;Olofsson;;71;183;1995-7-18;Örnsköldsvik;VäS;Sweden;;;0;Left
982;-1;-1;Jacob;Moverare;;75;209;1998-8-31;Östersund;JäM;Sweden;;;0;Left
983;16;16;Filip;Gustavsson;;74;183;1998-6-7;Skellefteå;VäS;Sweden;;;0;Left
984;-1;-1;Andreas;Englund;;75;201;1996-1-21;Stockholm;STO;Sweden;;;0;Left
985;4;4;Kevin;Stenlund;;76;216;1996-9-20;Tumba;STO;Sweden;;;0;Right
986;-1;-1;Felix;Sandström;;74;212;1997-1-12;Gävle;GäV;Sweden;;;0;Left
987;4;4;Elias;Pettersson;;74;185;1998-11-12;Sundsvall;VäS;Sweden;;;0;Left
988;17;17;Fabian;Zetterlund;;71;220;1999-8-25;Karlstad;VäR;Sweden;;;0;Right
989;-1;-1;Erik;Brännström;;70;185;1999-9-2;Eksjö;JöN;Sweden;;;0;Left
990;-1;-1;Simon;Ryfors;;70;181;1997-8-16;Stockholm;STO;Sweden;;;0;Left
991;38;38;Aron;Kiviharju;;70;188;2006-1-25;Esbjerg;RIB;Finland;Denmark;;0;Left
992;-1;-1;Vladimir;Bobylyov;;74;203;1997-4-18;Lipetsk;LIP;Russia;;;0;Left
993;-1;-1;Alexander;Dergachyov;;77;225;1996-9-27;Langepas;KHA;Russia;;;0;Left
994;-1;-1;Ivan;Fedotov;;80;212;1996-11-28;Lappeenranta;SKA;Russia;Finland;;0;Left
995;4;4;Alexandar;Georgiyev;;73;179;1996-2-10;Ruse;RUS;Russia;Bulgaria;;0;Left
996;22;22;Kirill;Kaprizov;;70;203;1997-4-26;Novokuznetsk;KEM;Russia;;;0;Left
997;-1;-1;Pavel;Karnaukhov;;74;212;1997-3-15;Minsk;MIN;Russia;Belarus;;0;Left
998;25;25;Andrei;Kuzmenko;;71;194;1996-2-4;Yakutsk;YAK;Russia;;;0;Right
999;9;9;Ilya;Samsonov;;75;205;1997-2-22;Magnitogorsk;CHE;Russia;;;0;Left
1000;4;4;Yakov;Trenin;;74;201;1997-1-13;Chelyabinsk;CHE;Russia;;;0;Left
1001;10;10;Vítek;Vanecek;;74;183;1996-1-9;Havlíckuv Brod;VYS;Czech Republic;;;0;Left
1002;-1;-1;Louis;Belpedio;;71;196;1996-5-14;Skokie;IL;The United States;;;0;Right
1003;27;27;Sam;Lafferty;;74;205;1995-3-6;Hiller;PA;The United States;;;0;Right
1004;-1;-1;Danton;Heinen;;73;187;1995-7-5;Langley;BC;Canada;;;0;Left
1005;-1;-1;Max;Willman;;72;183;1995-2-13;Barnstable Town;MA;The United States;;;0;Left
1006;60;18;Jake;Evans;;72;185;1996-6-2;Toronto;ON;Canada;;;0;Right
1007;-1;-1;Nikolai;Chebykin;;77;220;1997-8-1;Chita;ZAB;Russia;;;0;Left
1008;-1;-1;Henrik;Borgström;Niki;75;198;1997-8-6;Helsinki;UUS;Finland;;;0;Left
1009;3;3;Niko;Mikkola;;76;185;1996-4-27;Kiiminki;NOS;Finland;;;0;Left
1010;-1;-1;Dmitri;Zhukenov;;72;181;1997-3-24;Omsk;OMS;Russia;;;0;Right
1011;-1;-1;Konstantin;Volkov;;76;220;1997-9-20;Murmansk;MUR;Russia;;;0;Left
1012;-1;-1;Urho;Vaakanainen;;74;201;1999-1-1;Joensuu;NOR;Finland;;;0;Left
1013;57;12;Juuso;Välimäki;;74;212;1998-10-6;Nokia;PIR;Finland;;;0;Left
1014;-1;-1;Tarmo;Reunanen;;72;196;1998-3-1;Äänekoski;FIN;Finland;;;0;Left
1015;-1;-1;Vladislav;Kara;;73;196;1998-4-20;Salekhard;YAM;Russia;;;0;Left
1016;-1;-1;Maxim;Denezhkin;;70;170;2000-12-10;Vologda;VOL;Russia;;;0;Left
1017;-1;-1;Givani;Smith;;74;214;1998-2-27;Thornhill;ON;Canada;;;0;Left
1018;0;0;Alex;DeBrincat;;67;165;1997-12-18;Farmington Hills;MI;The United States;;;0;Right
1019;1;1;Taylor;Raddysh;;75;198;1998-2-18;Caledon;ON;Canada;;;0;Right
1020;53;53;Ben;Gleason;;73;190;1998-3-25;Ortonville;MI;The United States;;;0;Left
1021;-1;-1;Travis;Barron;;73;205;1998-8-17;Caledon;ON;Canada;;;0;Left
1022;60;18;Jonah;Gadjovich;;74;209;1998-10-12;Whitby;ON;Canada;;;0;Left
1023;-1;-1;Keaton;Middleton;;78;240;1998-2-10;Stratford;ON;Canada;;;0;Left
1024;6;6;Jordan;Kyrou;;72;174;1998-5-5;Toronto;ON;Canada;;;0;Right
1025;18;18;Jakob;Chychrun;;74;209;1998-3-31;Boca Raton;FL;Canada;The United States;;0;Left
1026;49;49;Michael;Pezzetta;;73;216;1998-3-13;Toronto;ON;Canada;;;0;Left
1027;-1;-1;Tim;Gettinger;;78;216;1998-4-14;North Olmsted;OH;The United States;;;0;Left
1028;-1;-1;Jalen;Chatfield;;73;187;1996-5-15;Ypsilanti;MI;The United States;;;0;Right
1029;21;21;Logan;Stanley;;79;231;1998-5-26;Waterloo;ON;Canada;;;0;Left
1030;-1;-1;Max;Jones;;75;216;1998-2-17;Rochester;MI;The United States;;;0;Left
1031;-1;-1;Joseph;Cecconi;;75;209;1997-5-23;Youngstown;NY;The United States;;;0;Right
1032;16;16;Adam;Fox;;71;183;1998-2-17;Jericho;NY;The United States;;;0;Right
1033;61;16;Trent;Frederic;;75;220;1998-2-11;St. Louis;MO;The United States;;;0;Left
1034;-1;-1;Conor;Timmins;;74;214;1998-9-18;Thorold;ON;Canada;;;0;Right
1035;-1;-1;Riley;Stillman;;73;196;1998-3-9;Peterborough;ON;Canada;The United States;;0;Left
1036;15;15;Clayton;Keller;;70;179;1998-7-29;Swansea;IL;The United States;;;0;Left
1037;17;17;Nicolas;Hague;;78;240;1998-12-5;Kitchener;ON;Canada;;;0;Left
1038;22;22;Mason;Marchment;;77;216;1995-6-18;Lindsay;ON;Canada;;;0;Left
1039;-1;-1;Daniil;Miromanov;;76;201;1997-7-11;Moscow;MOS;Russia;;;0;Right
1040;-1;-1;Jonas;Røndbjerg;;74;194;1999-3-31;Hørsholm;FRE;Denmark;;;0;Left
1041;-1;-1;Martinš;Dzierkals;;72;185;1997-4-4;Riga;RIG;Latvia;;;0;Left
1042;17;17;Andrei;Svechnikov;;74;194;2000-3-26;Kazan;TAT;Russia;;;0;Left
1043;33;26;Ivan;Demidov;;72;209;2005-12-10;Sergiyev Posad;MOS;Russia;;;0;Left
1044;-1;-1;Justin;Brazeau;;77;220;1998-2-2;Temiskaming Shores;ON;Canada;;;0;Right
1045;-1;-1;Zack;MacEwen;;75;205;1996-7-8;Charlottetown;PE;Canada;;;0;Right
1046;12;12;Pierre-Luc;Dubois;;75;218;1998-6-24;Sainte-Agathe-des-Monts;QC;Canada;The United States;;0;Left
1047;11;11;Michael;Carcone;;69;170;1996-5-19;Ajax;ON;Canada;;;0;Left
1048;-1;-1;Gage;Quinney;;72;205;1995-7-29;Las Vegas;NV;The United States;Canada;;0;Left
1049;26;26;Gabe;Vilardi;;75;216;1999-8-16;Kingston;ON;Canada;;;0;Right
1050;17;17;Ryan;McLeod;;75;187;1999-9-21;Mississauga;ON;Canada;;;0;Left
1051;17;17;Owen;Tippett;;73;209;1999-2-16;Peterborough;ON;Canada;;;0;Right
1052;-1;-1;Ben;Jones;;72;187;1999-2-26;Waterloo;ON;Canada;;;0;Left
1053;63;63;Alexander;Chmelevski;Sasha;72;187;1999-6-9;Huntington Beach;CA;The United States;Ukraine;;0;Right
1054;7;7;Nick;Suzuki;;71;212;1999-8-10;London;ON;Canada;;;0;Right
1055;11;11;Evan;Bouchard;;75;192;1999-10-20;Oakville;ON;Canada;;;0;Right
1056;35;35;Brady;Lyle;;75;216;1999-6-6;North Bay;ON;Canada;;;0;Right
1057;46;46;Jack;Studnicka;;74;194;1999-2-18;Tecumseh;ON;Canada;;;0;Right
1058;48;48;Michael;DiPietro;;73;213;1999-6-9;Amherstburg;ON;Canada;;;0;Left
1059;11;11;Robert;Thomas;;72;187;1999-7-2;Aurora;ON;Canada;;;0;Right
1060;42;42;Noel;Hoefenmayer;;72;192;1999-1-6;Toronto;ON;Canada;;;0;Left
1061;-1;-1;MacKenzie;Entwistle;;75;205;1999-7-14;Georgetown;ON;Canada;;;0;Right
1062;0;0;Quinn;Hughes;;70;181;1999-10-14;Orange Park;FL;The United States;Canada;;0;Left
1063;7;7;Jason;Robertson;;75;201;1999-7-22;Arcadia;CA;The United States;Philippines;;0;Left
1064;31;31;Brady;Tkachuk;;76;212;1999-9-16;St. Louis;MO;The United States;Canada;;0;Left
1065;-1;-1;Corey;Andonovski;;73;194;1999-3-26;Uxbridge;ON;Canada;;;0;Right
1066;-1;-1;Kyle;MacLean;;73;190;1999-4-29;New York;NY;The United States;Canada;;0;Left
1067;29;29;Morgan;Frost;;72;192;1999-5-14;Barrie;ON;Canada;;;0;Left
1068;58;58;Cayden;Primeau;;75;203;1999-8-11;Voorhees Township;NJ;The United States;Canada;;0;Left
1069;8;8;Josh;Norris;;73;198;1999-5-5;Oxford;MI;The United States;Canada;;0;Left
1070;58;58;Cameron;Crotty;;75;212;1999-5-5;Ottawa;ON;Canada;;;0;Right
1071;36;36;Wyatt;Bongiovanni;;72;194;1999-7-24;Birmingham;MI;The United States;;;0;Left
1072;61;61;Tyler;Madden;;71;170;1999-11-9;Albany;NY;The United States;Canada;;0;Right
1073;19;19;Jake;DeBrusk;;72;196;1996-10-17;Edmonton;AB;Canada;;;0;Left
1074;17;17;Kyle;Connor;;74;179;1996-12-9;Shelby Township;MI;The United States;;;0;Left
1075;20;20;Brock;Boeser;;73;207;1997-2-25;Blaine;MN;The United States;;;0;Right
1076;25;25;Brandon;Carlo;;77;216;1996-11-26;Colorado Springs;CO;The United States;;;0;Right
1077;36;36;Jansen;Harkins;;74;196;1997-5-23;Cleveland;OH;Canada;The United States;;0;Left
1078;6;6;Auston;Matthews;;75;216;1997-9-17;San Ramon;CA;The United States;Mexico;;0;Left
1079;-1;-1;Kieffer;Bellows;;73;194;1998-6-10;Edina;MN;The United States;Canada;;0;Left
1080;-1;-1;Keegan;Kolesar;;74;214;1997-4-8;Winnipeg;MB;Canada;;;0;Right
1081;31;31;Anthony;Cirelli;;72;192;1997-7-15;Vaughan;ON;Canada;;;0;Left
1082;51;51;Dan;Vladar;;77;202;1997-8-20;Prague;PRA;Czech Republic;;;0;Left
1083;1;1;Thomas;Novak;;73;179;1997-4-28;River Falls;WI;The United States;;;0;Left
1084;-1;-1;Matej;Tomek;;75;181;1997-5-24;Bratislava;BRA;Slovakia;;;0;Left
1085;-1;-1;Dennis;Gilbert;;74;216;1996-10-30;Williamsville;NY;The United States;;;0;Left
1086;37;37;Christian;Wolanin;;74;190;1995-3-17;Quebec City;QC;The United States;Canada;;0;Left
1087;-1;-1;Aleš;Stezka;;76;203;1997-1-6;Liberec;LIB;Czech Republic;;;0;Left
1088;-1;-1;Parker;Wotherspoon;;73;194;1997-8-24;Surrey;BC;Canada;;;0;Left
1089;-1;-1;Glenn;Gawdin;;73;192;1997-3-25;Richmond;BC;Canada;;;0;Right
1090;-1;-1;Caleb;Jones;;73;194;1997-6-6;Arlington;TX;The United States;;;0;Left
1091;-1;-1;Ryan;Shea;;74;190;1997-2-11;Milton;MA;The United States;;;0;Left
1092;4;4;Ethan;Bear;;71;196;1997-6-26;Regina;SK;Canada;;;0;Right
1093;4;4;Troy;Terry;;72;185;1997-9-10;Denver;CO;The United States;;;0;Right
1094;-1;-1;Adam;Gaudette;;73;194;1996-10-3;Boston;MA;The United States;;;0;Right
1095;21;21;John;Marino;;73;181;1997-5-21;Easton;MA;The United States;;;0;Right
1096;-1;-1;Brett;Seney;;69;157;1996-2-28;London;ON;Canada;;;0;Left
1097;-1;-1;Mason;Appleton;;75;196;1996-1-15;Green Bay;WI;The United States;;;0;Right
1098;12;12;Matt;Roy;;73;205;1995-3-1;Canton;MI;The United States;;;0;Right
1099;54;54;Ty;Smith;;71;179;2000-3-24;Lloydminster;AB;Canada;;;0;Left
1100;54;54;Jett;Woo;;72;205;2000-7-27;Winnipeg;MB;Canada;;;0;Right
1101;-1;-1;Tristen;Nielsen;;70;192;2000-2-23;Fort St. John;BC;Canada;;;0;Left
1102;-1;-1;Nolan;Foote;;75;201;2000-11-29;Englewood;CO;The United States;Canada;;0;Left
1103;-1;-1;Cole;Clayton;;74;209;2000-2-29;Strathmore;AB;Canada;;;0;Right
1104;-1;-1;Montana;Onyebuchi;;75;220;2000-3-8;Dugald;MB;Canada;;;0;Right
1105;35;35;Jacob;Bernard-Docker;;72;190;2000-6-30;Canmore;AB;Canada;;;0;Right
1106;-1;-1;Jaxon;Nelson;;76;216;2000-3-30;Luverne;MN;The United States;;;0;Right
1107;-1;-1;Demetrios;Koumontzis;;70;183;2000-3-24;Edina;MN;The United States;;;0;Left
1108;4;4;K'Andre;Miller;;77;216;2000-1-21;St. Paul;MN;The United States;;;0;Left
1109;-1;-1;Cole;Reinhardt;;73;207;2000-2-1;Irricana;AB;Canada;;;0;Left
1110;-1;-1;Austin;Wong;;71;198;2000-8-26;Calgary;AB;Canada;;;0;Right
1111;-1;-1;Jake;Leschyshyn;;71;190;1999-3-10;Saskatoon;SK;Canada;;;0;Left
1112;26;26;Michael;Rasmussen;;78;212;1999-4-17;Vancouver;BC;Canada;;;0;Left
1113;-1;-1;Jaret;Anderson-Dolan;;71;201;1999-9-12;Calgary;AB;Canada;;;0;Left
1114;-1;-1;James;Hamblin;;70;185;1999-4-27;Edmonton;AB;Canada;;;0;Left
1115;60;18;Cody;Glass;;75;201;1999-4-1;Winnipeg;MB;Canada;;;0;Right
1116;54;54;Ian;Mitchell;;72;192;1999-1-18;Calahoo;AB;Canada;;;0;Right
1117;-1;-1;Brayden;Pachal;;74;203;1999-8-23;Estevan;SK;Canada;;;0;Right
1118;37;37;Mark;Kastelic;;76;227;1999-3-11;Phoenix;AZ;The United States;Canada;Slovenia;0;Right
1119;-1;-1;Brett;Leason;;77;218;1999-4-30;Calgary;AB;Canada;;;0;Right
1120;60;60;Jake;Christiansen;;72;185;1999-9-12;West Vancouver;BC;Canada;;;0;Left
1121;-1;-1;Connor;Dewar;;70;183;1999-6-26;The Pas;MB;Canada;;;0;Left
1122;58;58;Riley;Sutter;;76;207;1999-10-25;Calgary;AB;Canada;;;0;Right
1123;-1;-1;Jack;St. Ivany;;75;201;1999-7-22;Manhattan Beach;CA;The United States;;;0;Right
1124;-1;-1;Parker;Kelly;;72;187;1999-5-14;Camrose;AB;Canada;;;0;Left
1125;-1;-1;Sammy;Walker;;70;174;1999-6-7;Minneapolis;MN;The United States;;;0;Right
1126;58;58;Cole;Guttman;;69;168;1999-4-6;Los Angeles;CA;The United States;;;0;Right
1127;21;21;Michael;Anderson;Mikey;72;196;1999-5-25;Roseville;MN;The United States;;;0;Left
1128;27;27;Jake;Bean;;73;176;1998-6-9;Calgary;AB;Canada;;;0;Left
1129;26;26;Connor;Ingram;;74;196;1997-3-31;Saskatoon;SK;Canada;;;0;Left
1130;10;10;Tanner;Jeannot;;74;207;1997-5-29;Oxbow;SK;Canada;;;0;Left
1131;-1;-1;Noah;Gregor;;72;190;1998-7-28;Beaumont;AB;Canada;;;0;Left
1132;49;49;Reese;Johnson;;73;192;1998-7-10;Saskatoon;SK;Canada;;;0;Right
1133;-1;-1;Josh;Mahura;;72;190;1998-5-5;Edmonton;AB;Canada;;;0;Left
1134;-1;-1;Lane;Pederson;;73;196;1997-8-4;Saskatoon;SK;Canada;;;0;Right
1135;-1;-1;Max;Lajoie;;73;181;1997-11-5;Calgary;AB;Canada;;;0;Left
1136;27;27;Morgan;Geekie;;75;203;1998-7-20;Strathclair;MB;Canada;;;0;Right
1137;-1;-1;Dylan;Coghlan;;74;207;1998-2-19;Duncan;BC;Canada;;;0;Right
1138;60;60;Jonathan;Aspirot;;72;201;1999-5-16;Mascouche;QC;Canada;;;0;Left
1139;-1;-1;Morgan;Barron;;76;220;1998-12-2;Halifax;NS;Canada;;;0;Left
1140;8;8;Drake;Batherson;;75;205;1998-4-27;Fort Wayne;IN;Canada;The United States;;0;Right
1141;6;6;Simon;Benoît;;76;212;1998-9-19;Laval;QC;Canada;;;0;Left
1142;47;47;Shane;Bowers;;74;185;1999-7-30;Halifax;NS;Canada;;;0;Left
1143;-1;-1;Emil;Järventie;;70;168;2005-4-4;Tampere;PIR;Finland;;;0;Left
1144;46;46;Mike;Callahan;;74;198;1999-9-23;Franklin;MA;The United States;;;0;Left
1145;-1;-1;Maxime;Comtois;;75;223;1999-1-8;Longueuil;QC;Canada;;;0;Left
1146;-1;-1;Rafaël;Harvey-Pinard;;69;187;1999-1-6;Saguenay;QC;Canada;;;0;Left
1147;52;52;Pierre-Olivier;Joseph;;74;185;1999-7-1;Chambly;QC;Canada;;;0;Left
1148;-1;-1;Tomáš;Suchánek;;73;181;2003-4-30;Prerov;OLO;Czech Republic;;;0;Left
1149;63;63;Marc;McLaughlin;;72;198;1999-7-26;Billerica;MA;The United States;;;0;Right
1150;47;47;Cédric;Paré;;75;205;1999-1-24;Lévis;QC;Canada;;;0;Left
1151;-1;-1;Alex;Steeves;;72;196;1999-12-10;Bedford;NH;The United States;;;0;Left
1152;-1;-1;Joe;Veleno;;73;205;2000-1-13;Kirkland;QC;Canada;;;0;Left
1153;35;35;Reilly;Walsh;;72;185;1999-4-21;Andover;NH;The United States;;;0;Right
1154;27;27;Timothy;Liljegren;;73;201;1999-4-30;Kristianstad;SKå;Sweden;The United States;;0;Right
1155;48;48;Jakub;Škarek;;76;205;1999-11-10;Jihlava;VYS;Czech Republic;;;0;Left
1156;-1;-1;Grigori;Denisenko;;71;196;2000-6-24;Novosibirsk;NOV;Russia;;;0;Right
1157;29;29;Mattias;Samuelsson;;76;225;2000-3-14;Camden;NJ;The United States;Sweden;;0;Left
1158;62;19;Oliver;Wahlstrom;;74;205;2000-6-13;Wiscasset;ME;The United States;Sweden;;0;Right
1159;-1;-1;Mathias Emilio;Pettersen;;70;170;2000-4-3;Oslo;AKE;Norway;The United States;;0;Left
1160;42;42;Brandon;Scanlin;;76;214;1999-6-2;Hamilton;ON;Canada;;;0;Left
1161;-1;-1;Mitchell;Gibson;;73;187;1999-6-25;Rolla;MO;The United States;;;0;Left
1162;48;48;Skyler;Brind'Amour;;74;174;1999-7-27;Raleigh;NC;The United States;Canada;;0;Left
1163;1;1;Dante;Fabbro;;72;190;1998-6-20;Coquitlam;BC;Canada;;;0;Right
1164;3;3;Samuel;Girard;;70;170;1998-5-12;Roberval;QC;Canada;;;0;Left
1165;-1;-1;Vitali;Abramov;;70;179;1998-5-8;Chelyabinsk;CHE;Russia;;;0;Left
1166;-1;-1;Benoît-Olivier;Groulx;;74;201;2000-2-6;Gatineau;QC;Canada;France;;0;Left
1167;11;11;Philipp;Kurashev;;72;190;1999-10-12;Münsingen;BE;Switzerland;Russia;;0;Left
1168;27;27;Rasmus;Sandin;;71;179;2000-3-7;Uppsala;UPP;Sweden;;;0;Left
1169;-1;-1;Akil;Thomas;;71;185;2000-1-2;Toronto;ON;Canada;The United States;;0;Right
1170;10;10;Mikhail;Sergachev;;75;216;1998-6-25;Nizhnekamsk;TAT;Russia;;;0;Left
1171;0;0;Jesper;Bratt;;70;174;1998-7-30;Stockholm;STO;Sweden;;;0;Left
1172;-1;-1;Matthew;Phillips;;68;165;1998-4-6;Calgary;AB;Canada;;;0;Right
1173;-1;-1;Riley;Tufte;;78;231;1998-4-10;Ham Lake;MN;The United States;;;0;Left
1174;3;3;Nico;Hischier;;73;174;1999-1-4;Naters;VS;Switzerland;;;0;Left
1175;4;4;Eeli;Tolvanen;;70;192;1999-4-22;Vihti;UUS;Finland;;;0;Left
1176;-1;-1;Luke;Kunin;;72;196;1997-12-4;Chesterfield;MO;The United States;;;0;Right
1177;36;36;Dennis;Cholowski;;74;209;1998-2-15;Langley;BC;Canada;;;0;Left
1178;-1;-1;Brett;Murray;;77;227;1998-7-20;Bolton;ON;Canada;;;0;Left
1179;17;17;Filip;Hronek;;72;187;1997-11-2;Hradec Kralové;KRA;Czech Republic;;;0;Right
1180;-1;-1;Josef;Korenár;;73;190;1998-1-31;Pelhrimov;VYS;Czech Republic;;;0;Left
1181;-1;-1;Casey;Fitzgerald;;71;179;1997-2-25;North Reading;MA;The United States;;;0;Right
1182;19;19;Tage;Thompson;;78;220;1997-10-30;Oyster Bay;NY;The United States;Canada;;0;Right
1183;11;11;Ryan;Lindgren;;72;190;1998-2-11;Minneapolis;MN;The United States;;;0;Left
1184;57;12;Andrew;Peeke;;75;214;1998-3-17;Parkland;FL;The United States;;;0;Right
1185;1;1;Miro;Heiskanen;;73;194;1999-7-18;Espoo;UUS;Finland;;;0;Left
1186;-1;-1;Juha;Jääskä;;72;196;1998-2-9;Helsinki;UUS;Finland;;;0;Left
1187;-1;-1;Jere;Innala;;69;183;1998-3-17;Hämeenlinna;KAN;Finland;;;0;Left
1188;-1;-1;Joona;Koppanen;;77;192;1998-2-25;Tampere;PIR;Finland;;;0;Left
1189;34;34;Eetu;Mäkiniemi;;74;189;1999-4-19;Vantaa;UUS;Finland;;;0;Left
1190;-1;-1;Cam;Dineen;;71;187;1998-6-19;Toms River;NJ;The United States;;;0;Left
1191;11;11;Sean;Durzi;;72;194;1998-10-21;Toronto;ON;Canada;;;0;Right
1192;19;19;Henri;Jokiharju;;72;201;1999-6-17;Oulu;NOS;Finland;;;0;Right
1193;52;52;Mikko;Kokkonen;;72;201;2001-1-18;Mikkeli;SSA;Finland;;;0;Left
1194;21;21;Jesperi;Kotkaniemi;;74;201;2000-7-6;Pori;SAT;Finland;;;0;Left
1195;37;37;Lauri;Pajuniemi;;72;196;1999-9-12;Tampere;PIR;Finland;;;0;Right
1196;0;0;Jesse;Ylönen;;73;190;1999-10-3;Scottsdale;AZ;Finland;The United States;;0;Right
1197;8;8;Yegor;Sharangovich;;74;196;1998-6-6;Minsk;MIN;Belarus;;;0;Left
1198;-1;-1;Miloš;Kelemen;;74;212;1999-7-6;Zvolen;BAN;Slovakia;;;0;Left
1199;-1;-1;Gabriel;Fortier;;71;179;2000-2-6;Montreal;QC;Canada;;;0;Left
1200;-1;-1;Mathias;Laferrière;;74;181;2000-6-27;Montreal;QC;Canada;;;0;Right
1201;-1;-1;Raphaël;Lavoie;;76;216;2000-9-25;Chambly;QC;Canada;;;0;Right
1202;49;49;Kevin;Mandolese;;76;181;2000-8-22;Blainville;QC;Canada;;;0;Left
1203;-1;-1;Yaniv;Perets;;73;181;2000-3-4;Dollard-des-Ormeaux;QC;Canada;;;0;Left
1204;-1;-1;Olivier;Rodrigue;;73;159;2000-7-6;Saguenay;QC;Canada;;;0;Left
1205;-1;-1;Samuel;Poulin;;74;227;2001-2-25;Blainville;QC;Canada;;;0;Left
1206;-1;-1;Xavier;Simoneau;;66;183;2001-5-19;Saint-André-Avellin;QC;Canada;;;0;Left
1207;21;21;Ukko-Pekka;Luukkonen;UP;77;231;1999-3-9;Espoo;UUS;Finland;;;0;Left
1208;-1;-1;Aleksi;Heponiemi;;70;154;1999-1-9;Tampere;PIR;Finland;;;0;Left
1209;-1;-1;Anttoni;Honka;;71;181;2000-10-5;Jyväskylä;FIN;Finland;;;0;Right
1210;29;29;Eetu;Luostarinen;;75;190;1998-9-2;Kuopio;NSA;Finland;;;0;Left
1211;44;44;Peetro;Seppälä;;74;192;2000-8-17;Kuusankoski;KYM;Finland;;;0;Left
1212;-1;-1;Waltteri;Merelä;;74;196;1998-7-6;Ylöjärvi;PIR;Finland;;;0;Right
1213;16;16;Matias;Maccelli;;71;176;2000-10-14;Turku;SOU;Finland;;;0;Left
1214;1;1;Martin;Necas;;74;198;1999-1-15;Zdár nad Sázavou;VYS;Czech Republic;;;0;Right
1215;-1;-1;Yegor;Zaitsev;;72;190;1998-5-3;Moscow;MOS;Russia;;;0;Left
1216;-1;-1;Rasmus;Kupari;;74;201;2000-3-15;Kotka;KYM;Finland;;;0;Right
1217;49;49;Oliver;Okuliar;;74;190;2000-5-24;Trencín;TRE;Slovakia;;;0;Left
1218;-1;-1;Samuel;Hlavaj;;76;218;2001-5-29;Martin;ZIL;Slovakia;;;0;Left
1219;-1;-1;Waltteri;Ignatjew;;75;207;1999-12-3;Helsinki;UUS;Finland;;;0;Left
1220;44;44;Nikolas;Matinpalo;;75;207;1998-10-5;Espoo;UUS;Finland;;;0;Right
1221;-1;-1;Wyatt;Aamodt;;72;205;1997-11-22;Hermantown;MN;The United States;;;0;Left
1222;-1;-1;Filip;Larsson;;74;194;1998-8-17;Stockholm;STO;Sweden;;;0;Left
1223;22;22;Akira;Schmid;;77;205;2000-5-12;Bern;BE;Switzerland;;;0;Left
1224;19;19;Isac;Lundeström;;72;192;1999-11-6;Gällivare;NOR;Sweden;;;0;Left
1225;19;19;Jesper;Boqvist;;72;181;1998-10-30;Falun;DAL;Sweden;;;0;Left
1226;-1;-1;Klim;Kostin;;76;231;1999-5-5;Penza;PEN;Russia;;;0;Left
1227;19;19;Casey;Mittelstadt;;73;196;1998-11-22;Eden Prairie;MN;The United States;;;0;Left
1228;-1;-1;Kirill;Slepets;;70;154;1999-4-6;Khabarovsk;KHA;Russia;;;0;Left
1229;-1;-1;Kristian;Vesalainen;;76;207;1999-6-1;Helsinki;UUS;Finland;;;0;Left
1230;7;7;Jake;Oettinger;;77;232;1998-12-18;Lakeville;MN;The United States;;;0;Left
1231;29;29;Arvid;Söderblom;;75;206;1999-8-19;Göteborg;VäS;Sweden;;;0;Left
1232;16;16;Joel;Farabee;;72;183;2000-2-25;Syracuse;NY;The United States;;;0;Left
1233;21;21;Kirby;Dach;;76;216;2001-1-21;Fort Saskatchewan;AB;Canada;;;0;Right
1234;25;25;Spencer;Knight;;75;192;2001-4-19;Collinsville;CT;The United States;;;0;Left
1235;-1;-1;Marshall;Warren;;72;181;2001-4-20;Laurel Hollow;NY;The United States;;;0;Left
